entity,code,year,gini-coefficient,world-region,gdp-per-capita,homicide-rate-100000,hdi,political-corruption-index,rule-of-law-index,urbanization
Costa Rica,CRI,2010,0.480430394411087,North America,12031.571,11.567261,0.776,0.188,0.94,71.50815
Costa Rica,CRI,2011,0.4875920116901397,North America,12366.0,10.282368,0.783,0.185,0.941,72.84266
Costa Rica,CRI,2012,0.4841729998588562,North America,12800.048,8.72654,0.789,0.188,0.941,73.3895
Costa Rica,CRI,2013,0.4915180802345276,North America,12952.746,8.714741,0.795,0.188,0.935,73.94318
Costa Rica,CRI,2014,0.4863209128379822,North America,13241.992,10.006043,0.802,0.179,0.943,74.486694
Costa Rica,CRI,2015,0.4837394952774048,North America,13557.923,11.560721,0.803,0.184,0.942,75.01982
Costa Rica,CRI,2016,0.4870411157608032,North America,13959.342,11.875905,0.805,0.188,0.943,75.54231
Costa Rica,CRI,2017,0.4834520220756531,North America,14372.68,12.273118,0.809,0.204,0.938,76.053925
Costa Rica,CRI,2018,0.4796996116638183,North America,14583.144,11.799545,0.813,0.198,0.94,76.55443
Costa Rica,CRI,2019,0.4818985164165497,North America,14775.292,11.261005,0.821,0.193,0.942,77.04359
Costa Rica,CRI,2020,0.4924504458904266,North America,13996.39,11.322284,0.819,0.193,0.942,77.52116
Costa Rica,CRI,2021,0.4867802858352661,North America,14931.956,11.620582,0.817,0.193,0.942,77.98689
Costa Rica,CRI,2022,0.4715129733085632,North America,15496.82,12.908902,0.823,0.193,0.942,78.44057
Croatia,HRV,2009,0.3255360126495361,Europe,19501.588,1.136751,0.826,0.368,0.757,55.309666
Croatia,HRV,2010,0.323729932308197,Europe,19511.35,1.4414765,0.831,0.291,0.829,55.282497
Croatia,HRV,2011,0.3225421607494354,Europe,19813.0,1.1446395,0.836,0.273,0.845,55.277378
Croatia,HRV,2012,0.3247163891792297,Europe,19413.893,1.1973977,0.839,0.273,0.845,55.304287
Croatia,HRV,2013,0.3199221491813659,Europe,19402.938,1.0842925,0.846,0.302,0.822,55.365948
Croatia,HRV,2014,0.3210290968418121,Europe,19403.594,0.8531859,0.848,0.302,0.819,55.459183
Croatia,HRV,2015,0.3111312985420227,Europe,20025.754,0.8843786,0.852,0.302,0.816,55.58126
Croatia,HRV,2016,0.3089787364006042,Europe,20915.227,1.0637157,0.856,0.325,0.793,55.72944
Croatia,HRV,2017,0.3035227358341217,Europe,21852.021,1.1276721,0.862,0.342,0.783,55.90099
Croatia,HRV,2018,0.2972862422466278,Europe,22678.035,0.59629285,0.867,0.357,0.781,56.09317
Croatia,HRV,2019,0.2890828251838684,Europe,23590.277,0.82782817,0.872,0.293,0.789,56.30325
Croatia,HRV,2020,0.2954330444335937,Europe,21672.479,1.0116445,0.867,0.293,0.822,56.52849
Croatia,HRV,2021,0.2889594733715057,Europe,25059.947,0.8408479,0.876,0.285,0.831,56.76835
Croatia,HRV,2022,0.3001732230186462,Europe,26986.752,0.7934422,0.886,0.247,0.861,56.997757
Cyprus,CYP,2004,0.3008905351161957,Europe,25355.24,1.5719014,0.84,0.138,0.899,68.59081
Cyprus,CYP,2005,0.3025941252708435,Europe,26164.209,1.9302197,0.844,0.138,0.903,68.43407
Cyprus,CYP,2006,0.3112596273422241,Europe,27142.018,1.4225857,0.85,0.14,0.903,68.25342
Cyprus,CYP,2007,0.3111327290534973,Europe,28109.996,1.21188,0.855,0.139,0.907,68.06042
Cyprus,CYP,2008,0.3170860707759857,Europe,28736.975,0.82491124,0.862,0.135,0.907,67.86662
Cyprus,CYP,2009,0.3210826218128204,Europe,27735.033,1.7126822,0.867,0.137,0.909,67.68361
Cyprus,CYP,2010,0.3145778775215149,Europe,27630.104,0.70933527,0.869,0.137,0.908,67.52291
Cyprus,CYP,2011,0.3262549936771393,Europe,27272.0,0.78500295,0.872,0.132,0.91,67.39799
Cyprus,CYP,2012,0.3431243300437927,Europe,25933.494,1.8877687,0.872,0.132,0.91,67.301025
Cyprus,CYP,2013,0.3704183399677276,Europe,24281.812,1.0136034,0.873,0.137,0.901,67.210236
Cyprus,CYP,2014,0.3556528389453888,Europe,24114.586,0.91529334,0.875,0.142,0.899,67.123055
Cyprus,CYP,2015,0.3396637737751007,Europe,25081.504,1.2300107,0.882,0.142,0.899,67.040245
Cyprus,CYP,2016,0.3289168179035187,Europe,26607.555,1.0508341,0.888,0.14,0.9,66.96256
Cyprus,CYP,2017,0.3141623437404632,Europe,27872.812,0.5580911,0.897,0.147,0.902,66.89075
Cyprus,CYP,2018,0.3273975253105163,Europe,29089.975,1.180417,0.902,0.147,0.9,66.825554
Cyprus,CYP,2019,0.3122324049472809,Europe,30284.795,1.1657988,0.907,0.154,0.886,66.76774
Cyprus,CYP,2020,0.3172794282436371,Europe,28634.457,1.1518548,0.905,0.199,0.877,66.71805
Cyprus,CYP,2021,0.3125177025794983,Europe,30252.326,1.2145978,0.907,0.199,0.861,66.67184
Cyprus,CYP,2022,0.3153407573699951,Europe,31523.498,0.6008848,0.908,0.199,0.867,66.66948
Czechia,CZE,1996,0.2579900920391083,Europe,15386.32,1.6802433,0.793,0.262,0.84,74.55665
Czechia,CZE,2002,0.2655509412288666,Europe,18431.027,1.3574924,0.835,0.258,0.853,73.836006
Czechia,CZE,2004,0.2753317952156067,Europe,20555.035,1.3058584,0.848,0.258,0.853,73.699165
Czechia,CZE,2005,0.2694601714611053,Europe,22128.58,1.0505681,0.856,0.258,0.857,73.63756
Czechia,CZE,2006,0.2674411833286285,Europe,23888.164,1.2615739,0.864,0.258,0.861,73.57888
Czechia,CZE,2007,0.2599864900112152,Europe,25382.807,1.2188582,0.87,0.258,0.861,73.52195
Czechia,CZE,2008,0.2628021240234375,Europe,26186.045,1.0984466,0.873,0.258,0.86,73.46555
Czechia,CZE,2009,0.2615667581558227,Europe,25093.863,0.9020261,0.875,0.268,0.868,73.408485
Czechia,CZE,2010,0.2662351429462433,Europe,25922.395,0.98432386,0.88,0.246,0.866,73.34956
Czechia,CZE,2011,0.2638127505779266,Europe,26725.0,0.8193979,0.883,0.248,0.867,73.287834
Czechia,CZE,2012,0.2610993981361389,Europe,26483.38,0.9993019,0.885,0.234,0.872,73.22492
Czechia,CZE,2013,0.2647390365600586,Europe,26467.629,0.8562326,0.892,0.238,0.874,73.16222
Czechia,CZE,2014,0.259232223033905,Europe,27030.19,0.7701651,0.898,0.228,0.886,73.099594
Czechia,CZE,2015,0.2586742639541626,Europe,28437.604,0.8361509,0.9,0.222,0.888,73.03704
Czechia,CZE,2016,0.2540633380413055,Europe,29097.504,0.6171698,0.902,0.222,0.884,72.97458
Czechia,CZE,2017,0.2485221028327942,Europe,30531.383,0.62610626,0.904,0.21,0.853,72.912186
Czechia,CZE,2019,0.252621978521347,Europe,32226.553,0.86216086,0.903,0.225,0.845,72.78764
Czechia,CZE,2020,0.2624513208866119,Europe,30365.37,0.72984886,0.898,0.217,0.837,72.72549
Czechia,CZE,2021,0.2620210349559784,Europe,31452.557,0.44631484,0.901,0.164,0.844,72.68106
Czechia,CZE,2022,0.2587038874626159,Europe,32247.395,0.81512475,0.911,0.158,0.892,72.69676
Denmark,DNK,1992,0.2469104528427124,Europe,30573.574,1.1989093,0.85,0.002,0.998,84.88295
Denmark,DNK,1995,0.2295589596033096,Europe,33356.14,1.1273828,0.862,0.002,0.998,85.00122
Denmark,DNK,2000,0.2376631945371627,Europe,39021.176,1.0862118,0.896,0.002,0.998,85.1
Denmark,DNK,2010,0.2719855904579162,Europe,42932.4,0.7570483,0.92,0.002,0.998,86.86524
Denmark,DNK,2011,0.2731174528598785,Europe,43575.0,0.8257269,0.934,0.002,0.998,87.15677
Denmark,DNK,2012,0.2779074907302856,Europe,43509.613,0.840499,0.938,0.002,0.998,87.23362
Denmark,DNK,2013,0.2854254841804504,Europe,43743.61,0.8548024,0.941,0.002,0.998,87.543655
Denmark,DNK,2014,0.2835288047790527,Europe,44215.633,1.3111748,0.939,0.002,0.998,87.682396
Denmark,DNK,2015,0.2817724347114563,Europe,44940.887,1.0908386,0.943,0.002,0.998,87.7254
Denmark,DNK,2016,0.281874418258667,Europe,46018.984,0.97761935,0.951,0.002,0.998,87.7
Denmark,DNK,2017,0.2874666154384613,Europe,47022.01,1.2315339,0.951,0.002,0.998,88.0162
Denmark,DNK,2018,0.2816572785377502,Europe,47717.457,1.0010659,0.95,0.002,0.998,88.10598
Denmark,DNK,2019,0.2772331535816192,Europe,48238.656,0.85990167,0.953,0.002,0.998,88.20965
Denmark,DNK,2020,0.2750393748283386,Europe,47171.086,0.8231116,0.954,0.002,0.997,88.23945
Denmark,DNK,2021,0.2832349240779876,Europe,49258.75,0.6317468,0.958,0.002,0.996,88.26164
Denmark,DNK,2022,0.2925940155982971,Europe,50689.68,0.9825673,0.959,0.002,0.998,88.38802
Dominican Republic,DOM,1992,0.5105342268943787,North America,4185.406,10.835889,0.604,0.822,0.229,55.61532
Dominican Republic,DOM,1996,0.4742047786712646,North America,5198.5664,12.847177,0.631,0.784,0.288,57.82875
Dominican Republic,DOM,1997,0.4890393018722534,North America,5616.89,12.698679,0.639,0.756,0.392,58.60737
Dominican Republic,DOM,2000,0.5151459574699402,North America,6788.084,14.09568,0.658,0.756,0.387,61.312855
Dominican Republic,DOM,2001,0.4999899864196777,North America,6917.0303,12.5569315,0.663,0.756,0.387,62.297947
Dominican Republic,DOM,2002,0.4967226088047027,North America,7327.3657,14.448329,0.668,0.756,0.38,63.2914
Dominican Republic,DOM,2003,0.5212064981460571,North America,7324.6973,21.178938,0.67,0.756,0.357,64.4262
Dominican Republic,DOM,2004,0.5205090045928955,North America,7441.4478,24.591175,0.673,0.756,0.362,65.89141
Dominican Republic,DOM,2005,0.4996522665023803,North America,8156.431,25.951124,0.683,0.756,0.362,67.57592
Dominican Republic,DOM,2006,0.5196129679679871,North America,9059.885,22.952126,0.691,0.756,0.362,69.333855
Dominican Republic,DOM,2007,0.4885563850402832,North America,9866.458,22.325258,0.698,0.756,0.362,71.01934
Dominican Republic,DOM,2008,0.4810760617256164,North America,10225.529,25.007496,0.704,0.756,0.362,72.48652
Dominican Republic,DOM,2009,0.4887566566467285,North America,10365.675,24.496494,0.707,0.756,0.362,73.5895
Dominican Republic,DOM,2010,0.4732594490051269,North America,11276.461,25.193033,0.715,0.756,0.359,74.164276
Dominican Republic,DOM,2011,0.4770690500736236,North America,11679.0,25.2674,0.721,0.756,0.362,74.24404
Dominican Republic,DOM,2012,0.4613354206085205,North America,11854.366,22.521425,0.727,0.756,0.369,74.23987
Dominican Republic,DOM,2013,0.4765639305114746,North America,12290.143,19.403889,0.731,0.739,0.377,74.225136
Dominican Republic,DOM,2014,0.4427946805953979,North America,13011.521,17.546364,0.737,0.739,0.373,74.19315
Dominican Republic,DOM,2016,0.4572271406650543,North America,14530.1,15.31546,0.766,0.728,0.375,74.050674
Dominican Republic,DOM,2017,0.4219327867031097,North America,15053.832,11.399812,0.77,0.736,0.364,73.9268
Dominican Republic,DOM,2018,0.4368615746498108,North America,15944.744,9.905349,0.773,0.749,0.342,73.75893
Dominican Republic,DOM,2019,0.4191723763942718,North America,16587.236,9.417991,0.771,0.758,0.325,73.540344
Dominican Republic,DOM,2020,0.3962867259979248,North America,15325.654,8.729776,0.767,0.598,0.588,73.26438
Dominican Republic,DOM,2021,0.3852935433387756,North America,17046.646,10.536275,0.762,0.584,0.597,72.92433
Dominican Republic,DOM,2022,0.3697940111160278,North America,17713.52,12.367847,0.778,0.58,0.587,72.42032
Ecuador,ECU,1994,0.5333368182182312,South America,6940.0903,10.015655,0.667,0.646,0.422,57.61571
Ecuador,ECU,1999,0.5857383012771606,South America,6884.7925,13.487513,0.682,0.714,0.388,60.29139
Ecuador,ECU,2000,0.5630455017089844,South America,6908.243,14.445349,0.683,0.703,0.378,60.6865
Ecuador,ECU,2007,0.5335530638694763,South America,8633.584,15.863187,0.722,0.68,0.407,62.388756
Ecuador,ECU,2008,0.4978812932968139,South America,9103.872,17.886543,0.729,0.66,0.387,62.53955
Ecuador,ECU,2009,0.4849892854690552,South America,9081.37,17.705437,0.731,0.66,0.399,62.658802
Ecuador,ECU,2010,0.4880008399486542,South America,9327.213,17.404345,0.737,0.67,0.38,62.740524
Ecuador,ECU,2011,0.4587163627147674,South America,9985.0,15.28752,0.743,0.674,0.379,62.794907
Ecuador,ECU,2012,0.4610954225063324,South America,10398.948,12.342512,0.75,0.675,0.374,62.840874
Ecuador,ECU,2013,0.4686249792575836,South America,10761.351,10.912799,0.755,0.703,0.354,62.883728
Ecuador,ECU,2014,0.4499267935752868,South America,11016.161,8.169565,0.76,0.704,0.346,62.923244
Ecuador,ECU,2015,0.4595100879669189,South America,10878.766,6.4550934,0.764,0.709,0.346,62.95919
Ecuador,ECU,2016,0.4501645565032959,South America,10603.806,5.810312,0.761,0.707,0.331,62.991337
Ecuador,ECU,2017,0.446701169013977,South America,10715.15,5.7877555,0.764,0.627,0.432,63.01946
Ecuador,ECU,2018,0.4543803036212921,South America,10716.904,5.830067,0.767,0.638,0.5,63.043327
Ecuador,ECU,2019,0.4571003913879394,South America,10586.937,6.8454356,0.765,0.629,0.516,63.062714
Ecuador,ECU,2020,0.4730967283248901,South America,9646.065,7.8194175,0.74,0.636,0.539,63.07739
Ecuador,ECU,2021,0.457976222038269,South America,9937.696,14.115687,0.753,0.627,0.53,63.087128
Ecuador,ECU,2022,0.4546512067317962,South America,10124.076,27.412636,0.773,0.628,0.526,63.090183
Egypt,EGY,1990,0.3200393915176391,Africa,4022.0,0.4606431,0.572,0.82,0.362,43.568882
Egypt,EGY,2004,0.3184754550457001,Africa,7661.86,0.4051464,0.645,0.831,0.325,42.92556
Egypt,EGY,2008,0.3110243678092956,Africa,9698.017,1.1261892,0.665,0.831,0.325,42.9609
Egypt,EGY,2010,0.3019145727157593,Africa,10719.291,2.06175,0.677,0.831,0.324,42.905716
Egypt,EGY,2012,0.2829220294952392,Africa,10774.53,2.3690171,0.689,0.714,0.358,42.81185
Egypt,EGY,2015,0.3182335793972015,Africa,11312.848,1.7179173,0.706,0.731,0.373,42.605633
Egypt,EGY,2017,0.3153395354747772,Africa,11545.594,1.3115252,0.72,0.74,0.346,42.4486
El Salvador,SLV,1995,0.4984672665596008,North America,4592.2837,138.43839,0.567,0.719,0.358,52.396133
El Salvador,SLV,1996,0.5095692276954651,North America,4671.339,116.99682,0.576,0.719,0.358,53.176693
El Salvador,SLV,1998,0.5437270998954773,North America,5077.892,94.95338,0.594,0.719,0.351,54.82697
El Salvador,SLV,1999,0.5207594633102417,North America,5263.8867,65.01631,0.598,0.719,0.351,55.687008
El Salvador,SLV,2000,0.5146319270133972,North America,5403.715,59.747288,0.607,0.719,0.389,56.563858
El Salvador,SLV,2001,0.5134626030921936,North America,5550.187,60.15355,0.612,0.719,0.389,57.452675
El Salvador,SLV,2002,0.5185059905052185,North America,5751.0605,47.35552,0.621,0.719,0.391,58.348625
El Salvador,SLV,2003,0.5043299198150635,North America,5957.201,55.9464,0.628,0.719,0.388,59.246857
El Salvador,SLV,2004,0.4779801666736603,North America,6145.98,64.899475,0.636,0.753,0.362,60.142536
El Salvador,SLV,2005,0.4847163259983063,North America,6441.4956,64.639915,0.642,0.745,0.356,61.030823
El Salvador,SLV,2006,0.4568923115730285,North America,6782.2314,65.424706,0.647,0.745,0.361,61.906868
El Salvador,SLV,2007,0.4521746933460235,North America,7139.182,58.188057,0.653,0.745,0.361,62.76769
El Salvador,SLV,2008,0.4688558876514435,North America,7312.656,52.725887,0.653,0.74,0.375,63.63725
El Salvador,SLV,2009,0.4582484066486358,North America,7166.159,72.45036,0.653,0.719,0.396,64.52991
El Salvador,SLV,2010,0.4351325929164886,North America,7351.1147,65.70264,0.66,0.693,0.407,65.43279
El Salvador,SLV,2011,0.4231797754764557,North America,7607.0,71.771904,0.662,0.693,0.407,66.33441
El Salvador,SLV,2012,0.4182883203029632,North America,7726.0,42.42739,0.666,0.693,0.418,67.22327
El Salvador,SLV,2013,0.4335865080356598,North America,7845.0,40.93608,0.668,0.623,0.469,68.08785
El Salvador,SLV,2014,0.4155943989753723,North America,7935.0,63.622078,0.668,0.608,0.48,68.916664
El Salvador,SLV,2015,0.4055181443691253,North America,8109.0,107.63823,0.667,0.605,0.485,69.69821
El Salvador,SLV,2016,0.399785429239273,North America,8289.273,85.0858,0.666,0.611,0.475,70.39902
El Salvador,SLV,2017,0.3800715208053589,North America,8454.2,63.76404,0.665,0.629,0.446,71.08567
El Salvador,SLV,2018,0.3861057162284851,North America,8644.79,53.795876,0.67,0.685,0.387,71.75772
El Salvador,SLV,2019,0.3877876400947571,North America,8849.834,38.538696,0.67,0.596,0.399,72.414894
El Salvador,SLV,2021,0.3901063203811645,North America,9017.392,17.343956,0.663,0.713,0.151,73.68385
El Salvador,SLV,2022,0.3875299990177154,North America,9218.905,7.897688,0.674,0.748,0.129,74.1465
Estonia,EST,1993,0.3942733407020569,Europe,12207.185,18.745737,0.713,0.173,0.93,70.036606
Estonia,EST,2007,0.3117837905883789,Europe,26177.871,7.1604147,0.859,0.041,0.976,67.60979
Estonia,EST,2008,0.3191497027873993,Europe,24429.021,6.4319553,0.864,0.033,0.98,67.6697
Estonia,EST,2009,0.3144266605377197,Europe,20538.049,5.2452984,0.863,0.033,0.981,67.73489
Estonia,EST,2010,0.3199983835220337,Europe,20713.426,5.257432,0.868,0.028,0.983,67.8048
Estonia,EST,2011,0.3248837888240814,Europe,21997.0,4.8969474,0.877,0.028,0.983,67.877556
Estonia,EST,2012,0.329134851694107,Europe,22784.3,4.763287,0.88,0.028,0.983,67.96296
Estonia,EST,2013,0.3507548868656158,Europe,23204.111,3.9456127,0.887,0.027,0.986,68.09235
Estonia,EST,2014,0.3458777964115143,Europe,23982.828,3.1191707,0.885,0.027,0.986,68.26684
Estonia,EST,2015,0.3266787528991699,Europe,24473.66,3.423157,0.888,0.027,0.986,68.47966
Estonia,EST,2016,0.3119467198848724,Europe,25196.154,2.5078866,0.89,0.027,0.986,68.72404
Estonia,EST,2017,0.303542822599411,Europe,26661.627,2.2012646,0.894,0.027,0.986,68.993195
Estonia,EST,2018,0.3032009899616241,Europe,27596.41,2.1180599,0.897,0.03,0.986,69.28035
Estonia,EST,2019,0.3076534569263458,Europe,28505.604,1.9595703,0.901,0.031,0.982,69.57874
Estonia,EST,2020,0.3073707222938537,Europe,28261.582,3.1586797,0.901,0.031,0.98,69.88158
Estonia,EST,2021,0.3183395862579345,Europe,30499.156,1.9523191,0.899,0.031,0.984,70.17773
Estonia,EST,2022,0.3225240409374237,Europe,30067.395,1.481381,0.902,0.031,0.985,70.489235
Eswatini,SWZ,1994,0.5871372818946838,Africa,4134.208,15.65054,0.543,0.425,0.335,23.040878
Eswatini,SWZ,2000,0.5311352014541626,Africa,4894.5205,12.290987,0.493,0.449,0.324,22.840933
Eswatini,SWZ,2009,0.5144217014312744,Africa,7011.095,16.920727,0.519,0.475,0.29,22.234386
Eswatini,SWZ,2016,0.5457979440689087,Africa,7993.1494,10.091278,0.619,0.493,0.295,23.527887
Finland,FIN,1991,0.2287976145744323,Europe,25174.898,3.0714736,0.827,0.015,0.991,63.970184
Finland,FIN,1995,0.2345913648605346,Europe,25761.625,2.858305,0.856,0.015,0.991,64.80594
Finland,FIN,2000,0.2715662717819214,Europe,32689.77,2.8592396,0.898,0.015,0.991,67.12277
Finland,FIN,2003,0.2768642902374267,Europe,34607.22,1.9758468,0.915,0.015,0.991,68.04256
Finland,FIN,2004,0.2789765298366546,Europe,35888.613,2.8308303,0.911,0.015,0.991,68.27666
Finland,FIN,2005,0.2761949300765991,Europe,36787.258,2.2683594,0.914,0.015,0.991,68.51405
Finland,FIN,2006,0.2799872457981109,Europe,38160.703,2.2596738,0.917,0.015,0.991,68.75883
Finland,FIN,2007,0.2828556299209595,Europe,39998.523,2.4391582,0.92,0.015,0.991,69.020035
Finland,FIN,2008,0.27838134765625,Europe,40129.652,2.5031161,0.921,0.015,0.991,69.294365
Finland,FIN,2009,0.2745527625083923,Europe,36662.613,2.2476723,0.916,0.015,0.991,69.54626
Finland,FIN,2010,0.2771396338939667,Europe,37615.113,2.2001173,0.92,0.015,0.991,69.78558
Finland,FIN,2011,0.2764264941215515,Europe,38432.0,2.0414824,0.924,0.015,0.991,70.05833
Finland,FIN,2012,0.2709637880325317,Europe,37715.01,1.6438949,0.924,0.015,0.991,70.366135
Finland,FIN,2013,0.271936684846878,Europe,37203.145,1.6363143,0.934,0.011,0.992,70.67421
Finland,FIN,2014,0.2677680552005768,Europe,36907.92,1.6112247,0.936,0.011,0.992,70.987915
Finland,FIN,2015,0.2710181176662445,Europe,36986.7,1.4964275,0.938,0.012,0.992,71.3055
Finland,FIN,2016,0.2707842290401459,Europe,37924.152,1.3465638,0.94,0.012,0.992,71.61584
Finland,FIN,2017,0.2738283276557922,Europe,39043.19,1.216325,0.942,0.012,0.991,71.95631
Finland,FIN,2018,0.2732957005500793,Europe,39430.906,1.5954351,0.945,0.018,0.993,72.34235
Finland,FIN,2019,0.2773712575435638,Europe,39874.8,1.4669238,0.947,0.01,0.991,72.74312
Finland,FIN,2020,0.2709104418754577,Europe,38871.703,1.7541918,0.947,0.011,0.993,73.084946
Finland,FIN,2021,0.2770850658416748,Europe,39977.855,1.2813398,0.949,0.011,0.992,73.371025
Finland,FIN,2022,0.2792592346668243,Europe,40701.465,1.2389351,0.946,0.011,0.99,73.69676
France,FRA,1990,0.3211906254291534,Europe,28129.0,2.3776002,0.798,0.059,0.964,74.0676
France,FRA,1996,0.320165753364563,Europe,29736.645,2.005802,0.842,0.059,0.965,75.35926
France,FRA,1997,0.3190014958381653,Europe,30341.807,1.644224,0.847,0.059,0.965,75.62523
France,FRA,1998,0.3165776431560516,Europe,31323.078,1.6349428,0.851,0.059,0.965,75.89185
France,FRA,1999,0.3249977231025696,Europe,32284.611,1.6129521,0.856,0.059,0.965,76.168274
France,FRA,2000,0.3255305588245392,Europe,33409.68,1.7668701,0.852,0.059,0.965,76.5144
France,FRA,2001,0.325332909822464,Europe,33920.098,1.7477636,0.855,0.059,0.965,76.90744
France,FRA,2002,0.3177815675735473,Europe,34152.773,1.8548832,0.858,0.059,0.965,77.25439
France,FRA,2003,0.3141105473041534,Europe,34292.03,1.6249287,0.862,0.059,0.965,77.469124
France,FRA,2004,0.3064725697040558,Europe,35093.824,1.6183016,0.869,0.059,0.965,77.49005
France,FRA,2005,0.2983386814594269,Europe,35495.465,1.583772,0.877,0.059,0.969,77.43633
France,FRA,2006,0.2969108819961548,Europe,36166.16,1.4166032,0.881,0.059,0.967,77.346725
France,FRA,2007,0.3242770731449127,Europe,36845.684,1.5905193,0.884,0.059,0.967,77.2458
France,FRA,2008,0.3299644291400909,Europe,36761.793,1.6263092,0.884,0.059,0.967,77.15619
France,FRA,2009,0.3266122043132782,Europe,35534.926,1.2978069,0.883,0.059,0.967,77.10054
France,FRA,2010,0.3372041881084442,Europe,36086.727,1.2551768,0.888,0.059,0.967,77.09628
France,FRA,2011,0.3329474925994873,Europe,36691.0,1.3430868,0.892,0.059,0.967,77.11827
France,FRA,2012,0.3311485946178436,Europe,36625.926,1.223882,0.893,0.059,0.967,77.16695
France,FRA,2013,0.3251255452632904,Europe,36647.22,1.2067516,0.896,0.053,0.969,77.24407
France,FRA,2014,0.3226215839385986,Europe,36818.54,1.2242533,0.9,0.053,0.969,77.35243
France,FRA,2015,0.3270423114299774,Europe,37077.89,1.5589297,0.901,0.053,0.969,77.76109
France,FRA,2016,0.3192351758480072,Europe,37343.84,1.1968622,0.905,0.053,0.969,78.599915
France,FRA,2017,0.3163205087184906,Europe,38037.336,1.087543,0.908,0.053,0.969,78.64678
France,FRA,2018,0.3238066434860229,Europe,38555.465,1.0622785,0.911,0.058,0.962,78.67144
France,FRA,2019,0.311995655298233,Europe,39084.656,1.1456051,0.914,0.061,0.962,78.68908
France,FRA,2020,0.3066146969795227,Europe,35913.82,1.0499917,0.909,0.054,0.962,78.711914
France,FRA,2021,0.3150095641613006,Europe,38242.133,1.1107152,0.915,0.054,0.96,78.73646
France,FRA,2022,0.3123691082000732,Europe,39065.71,1.2387328,0.916,0.045,0.961,78.75919
Georgia,GEO,2000,0.4045737087726593,Asia,4891.664,5.521724,0.705,0.874,0.179,52.4936
Georgia,GEO,2001,0.3955507278442383,Asia,5125.1274,6.2475705,0.712,0.874,0.179,52.409817
Georgia,GEO,2002,0.3724569082260132,Asia,5406.953,7.0739064,0.719,0.874,0.179,52.41277
Georgia,GEO,2004,0.3616828918457031,Asia,6342.708,7.347007,0.737,0.2,0.689,52.71732
Georgia,GEO,2005,0.3737491965293884,Asia,6849.789,10.00961,0.744,0.147,0.766,53.003628
Georgia,GEO,2006,0.3686513602733612,Asia,7398.0527,8.081887,0.75,0.136,0.796,53.35939
Georgia,GEO,2007,0.3810798525810241,Asia,8300.144,8.317391,0.76,0.125,0.792,53.770607
Georgia,GEO,2008,0.3853241503238678,Asia,8461.917,6.673102,0.757,0.107,0.794,54.22327
Georgia,GEO,2009,0.382345050573349,Asia,8062.084,5.358591,0.76,0.105,0.803,54.70338
Georgia,GEO,2010,0.3945838809013366,Asia,8443.437,4.7998877,0.77,0.102,0.795,55.196934
Georgia,GEO,2016,0.3663964867591858,Asia,10945.466,1.0284655,0.809,0.108,0.798,57.698402
Georgia,GEO,2017,0.3793957531452179,Asia,11479.426,2.3992455,0.816,0.107,0.788,57.999683
Georgia,GEO,2018,0.3641136288642883,Asia,12035.715,2.345267,0.824,0.116,0.779,58.303818
Georgia,GEO,2019,0.3590069711208343,Asia,12631.664,2.028065,0.83,0.114,0.773,58.63041
Germany,DEU,1991,0.2949287295341491,Europe,26769.96,1.403431,0.841,0.011,0.994,80.01969
Germany,DEU,1992,0.290732592344284,Europe,27385.055,1.4307796,0.849,0.011,0.994,80.026054
Germany,DEU,1993,0.2861208617687225,Europe,27250.701,1.6542562,0.859,0.011,0.994,80.032555
Germany,DEU,1994,0.2915941476821899,Europe,28140.057,2.3834093,0.865,0.011,0.994,80.039345
Germany,DEU,1995,0.2881127297878265,Europe,28868.945,2.4774477,0.87,0.011,0.994,80.04656
Germany,DEU,1996,0.2799377739429474,Europe,29349.982,2.337619,0.875,0.011,0.994,80.05436
Germany,DEU,1997,0.282467246055603,Europe,30186.945,2.1847408,0.881,0.011,0.994,80.062874
Germany,DEU,1998,0.282703697681427,Europe,31129.584,1.9533741,0.887,0.011,0.993,80.07226
Germany,DEU,1999,0.2904797792434692,Europe,32087.604,1.6234424,0.892,0.011,0.993,80.08266
Germany,DEU,2000,0.28888139128685,Europe,33367.285,1.6675376,0.897,0.011,0.993,80.094215
